0.22567,-3.0543,-4.5952,1.1336,-0.32516,-6.865,0.78787,-2.018,-2.4316,-3.3222,2.3989,-1.6653,-0.46167,-9.3494,3.4477,4.9684,-4.1545,6.5005,-1.7729,-0.20405,4.6763,2.8737,1.6029,3.5662,5.229,7.313,5.7328,6.2759,-1.5622,-0.0095592,-3.2587,0.015395,7.0881,2.5776,1.5512,0.40622,-3.6081,1.6888,1.3592,0.76585,2.9515,-1.2459,-8.6646,-3.48,-0.57103,-3.811,-0.19855,0.4664,-3.8771,-3.6404
2.6059,-1.698,-4.1677,-2.0085,-3.0503,-0.13727,-5.9523,0.63888,0.38163,-0.51965,-0.18204,-2.6077,-2.4675,-5.0558,1.4073,-3.0426,-0.035614,8.1042,-4.6686,-2.7219,-2.3274,-1.7912,0.90127,4.3761,4.9086,7.1328,1.6833,9.6055,1.8774,1.84,5.138,-1.8481,3.102,-2.5831,2.9479,1.8139,-2.3864,1.1398,-0.1424,-2.7039,3.9016,-3.803,-3.5655,-1.9475,-3.4661,-1.1072,-3.873,2.9809,0.65246,0.20035
-4.4602,-0.075614,-3.3538,-2.4708,-3.6595,-4.6118,1.7185,-2.7589,-6.7912,-0.43158,-0.18827,-6.4121,0.6198,-0.31965,-3.8932,-1.6019,-1.2107,-2.7982,4.6451,2.6172,-1.418,2.2561,0.033744,2.5064,0.59081,4.5398,6.4517,-0.075614,6.4077,-2.9391,1.1959,3.1626,-2.3127,0.44072,0.1064,0.32072,3.6693,-1.574,-4.5274,-0.31488,-0.73727,-0.96332,-3.3824,-4.6954,-1.4125,-2.6888,-0.93506,2.0088,-3.1549,-2.5619
1.7427,-6.2628,1.3548,-3.9582,-2.3725,-3.0231,-5.0822,-4.2187,-1.8363,-3.1787,2.5016,2.6429,-1.2026,-0.23194,1.5886,7.0007,0.5453,1.5104,1.8792,2.182,-1.153,-2.2085,-0.013229,3.1714,7.8752,2.0781,1.1163,0.24512,0.33099,0.23228,3.9842,3.469,5.4,1.2715,4.3079,-2.5314,6.0154,0.30494,0.69173,0.057597,-1.683,-2.8107,0.074478,-5.0499,-5.4965,-4.2052,-1.7637,0.52439,-1.1274,-0.59451
0.17906,-7.3538,-1.6554,-1.6958,-1.7009,-3.0918,-3.7681,-2.9776,-2.1193,3.0128,-6.8132,-2.7431,-5.6888,2.4558,-5.7538,-9.396,-4.4763,-0.0062564,7.6602,3.9967,2.4958,-3.5806,2.8224,1.7299,1.24,4.0965,5.2701,7.0679,2.2455,-1.3174,7.1086,6.3703,0.16182,2.6785,-1.8976,2.8646,4.5207,2.52,4.1222,-0.43121,-2.8341,2.4521,-3.1266,-3.8727,-1.4866,-0.82681,2.2125,0.47962,0.52145,-3.9211
-0.84772,-1.5758,-4.9417,-2.131,1.0293,1.7879,-1.4198,-1.5813,0.24365,3.982,-5.2598,-6.6573,5.9387,-9.662,4.4095,-2.4459,-0.45066,2.7827,-3.3119,3.8499,3.0202,5.9394,4.5145,-0.23378,3.1479,-1.3563,0.60732,5.0271,3.4216,3.4539,3.287,0.11705,1.0367,8.444,2.1361,-0.31158,4.5937,0.95668,-5.6976,0.58751,1.1016,2.5292,2.6818,-5.4231,-1.5886,-1.9086,-2.2694,-3.6969,-2.1057,1.6029
-1.8386,0.27815,-2.4264,-1.4334,3.7952,-1.5519,-0.1336,-5.0433,-2.2297,-4.8991,-0.52846,-2.0987,-5.4147,-2.0147,-0.63855,-1.7296,3.8679,-2.9608,2.7031,-0.73176,-1.538,3.1875,5.117,1.466,4.575,-0.46497,-1.3171,6.7581,4.4866,3.3692,1.8587,7.6466,4.8202,3.1739,10.798,13.153,4.1255,-4.418,-1.5013,-4.4228,2.7207,1.1996,-1.4272,2.6187,-1.7677,-3.334,-0.65176,-0.020935,-6.0323,0.93613
-1.4826,1.575,1.7754,-3.4096,1.767,-2.4349,0.99228,5.2466,-4.7868,-4.4708,7.8741,-1.4529,-4.6191,-2.2327,2.1541,3.9853,0.65503,1.8719,1.9989,1.4125,2.8917,-2.938,2.7585,10.437,2.2675,1.2,4.6675,-0.36149,8.8308,6.2873,3.3648,0.61136,1.1259,5.4125,9.7068,-2.3112,8.7934,-0.077449,3.8763,-0.83928,3.6785,1.9607,0.84145,-6.6173,-3.8551,-1.1152,0.35228,-0.74717,-0.029009,0.14127
1.0499,-1.8521,-2.4653,-1.4008,-1.6114,-6.2052,-2.5266,-4.1127,1.4701,2.3281,0.57943,1.684,-6.0059,-4.1398,1.3681,1.2396,-3.8973,0.74824,4.167,4.6987,4.1629,-0.12846,3.3981,6.7677,3.1178,9.389,7.8646,2.1864,3.3754,8.1167,7.3728,8.2279,10.32,-2.4819,8.2216,5.4264,5.2308,12.09,4.4778,1.2818,-3.3663,-3.64,-5.8441,0.27044,-6.0907,1.7328,-0.48772,-0.12002,-3.3299,-3.2756
1.637,-1.3773,-2.0132,-3.0543,-6.84,-0.29947,-2.687,0.90494,-0.16442,-0.93433,1.8789,2.146,-1.0518,3.4748,-3.5417,7.2602,-2.0176,-4.2441,2.3849,4.6077,2.669,3.9123,3.8198,-1.5758,8.6014,2.0587,6.902,5.2833,5.7937,12.455,2.4172,4.3739,12.165,1.9791,15.537,4.844,2.6191,0.27007,3.5152,2.9956,5.2293,0.24989,2.7328,-1.0264,-2.654,-1.6954,-2.996,-3.0852,-5.7083,-3.4341
-1.6782,-4.1101,-0.65873,-4.6107,-7.0646,0.35191,-0.82864,0.6209,2.7791,-0.76185,-0.82864,2.0803,-3.113,1.2958,2.2481,8.3589,-1.5619,2.0242,3.3589,5.1244,1.6172,6.6158,4.8833,5.0627,8.0895,12.774,4.7361,7.5809,10.323,8.9915,13.666,9.0862,9.7681,9.8939,15.232,6.3758,4.022,-3.236,-2.1696,7.6374,1.0253,-3.1299,-0.93103,1.2073,-0.57653,-3.7967,-0.14938,-3.3369,-0.87525,-0.16479
-4.6789,0.011725,-3.1402,-0.36149,-2.4951,-4.2312,1.2492,-0.47598,-1.6811,2.338,-9.1362,0.095762,-2.2345,0.81393,2.4778,5.7985,4.5842,3.9651,6.5295,5.4128,3.4789,2.7934,5.055,3.6022,11.408,6.2312,5.5614,9.7097,9.8888,9.8095,9.5732,4.4609,12.981,15.912,11.414,7.6117,8.0572,6.2657,5.1897,1.9882,2.6268,-4.5916,-3.7362,-1.8246,-5.516,-1.916,-1.3332,-1.4008,-0.049559,-0.54277
-0.28369,-2.7615,-2.4907,0.3009,-6.8037,-3.3079,-0.67965,2.08,-1.2224,-5.6136,1.7391,-0.68919,-5.7945,2.7747,6.0906,5.7387,5.9347,0.37246,1.8459,-1.3156,4.4066,8.7941,5.0503,13.56,5.4136,13.221,7.7567,12.787,9.7879,8.5281,12.814,12.394,10.854,15.807,13.832,12.211,14.087,10.578,9.444,2.4664,-1.5809,6.6807,4.7978,-1.3439,-1.3916,1.3681,-1.6936,-0.71084,-0.013596,-3.4734
-0.77727,-0.77763,-1.9945,-3.5244,0.58971,5.36,1.1772,1.5714,-0.13433,-0.56405,-0.97837,-0.78717,0.44952,0.96842,3.6803,0.011725,4.0756,4.1035,6.589,4.1776,4.5141,7.4932,11.983,5.4862,8.5005,10.73,12.01,13.9,13.622,12.432,17.373,10.332,9.5042,20.224,14.914,14.87,8.1857,6.9398,7.64,4.6976,3.713,1.2183,4.0921,-2.2026,-1.4591,-0.3391,0.091725,-4.4918,2.7137,-1.7956
2.0682,-2.5806,-5.6965,0.14567,0.35448,-1.3835,-0.66167,0.88549,-0.79745,-0.072311,-3.0033,1.1416,3.1049,-0.15341,8.531,5.487,7.1868,2.1739,5.4763,9.218,3.0264,10.123,7.4631,9.4029,8.4264,13.877,13.34,10.841,7.8297,12.103,12.362,14.785,18.925,8.4158,13.738,10.037,7.7325,5.8991,5.2917,-0.15194,2.0936,-0.56516,6.7031,2.9915,-1.6532,0.36108,0.91117,-1.7912,-5.716,-2.0518
1.3732,-2.0741,-1.8099,-2.6797,-4.7886,5.851,-3.4661,-3.7354,-2.6815,0.43117,0.2598,1.5871,-2.6294,1.4517,0.27081,3.3369,2.7383,5.0826,6.3725,9.4752,9.7816,6.2323,9.6426,9.8697,8.011,5.2304,10.953,8.0117,11.738,10.465,13.826,13.265,9.3137,16.147,9.0378,9.5618,6.0385,11.642,10.721,11.488,-0.21616,-3.4804,-2.378,-5.4866,-2.8261,-2.1138,-4.2198,-0.38938,-0.36002,-0.77727
-0.26681,-3.4543,0.95117,1.5134,-1.2657,-1.3817,0.4253,0.032643,0.82934,0.67595,1.6444,4.5416,0.95374,1.2613,1.5937,6.7336,3.4899,9.2301,-1.3211,4.04,5.193,9.7464,10.325,4.9372,7.0282,13.609,13.067,5.7449,9.8073,13.116,14.752,13.633,11.087,19.235,16.366,13.916,16.407,12.099,6.8598,5.7934,-4.4459,-1.5417,12.618,1.324,-0.45029,-2.3604,-2.9641,-7.1255,-0.2958,-4.2745
-2.5182,-2.1652,-1.3563,-3.0503,0.86384,5.7526,-4.0811,-5.2507,-4.8874,6.1611,5.6492,1.0136,-3.6976,1.4774,2.2877,2.6444,3.6932,11.033,4.437,5.8943,10.454,1.4257,9.047,6.0169,8.2848,12.483,9.691,8.3651,15.229,13.091,10.099,17.504,15.964,15.478,10.293,9.6642,10.76,3.3559,7.4895,5.0671,3.2991,-0.30571,1.0352,-0.33066,-6.1468,-3.6319,1.5721,-3.7989,-4.1193,-2.2562
-4.1123,-0.41213,-2.3721,-0.51855,-0.84956,-0.94791,-7.3145,-1.9483,4.7908,-6.7354,-4.3765,6.1926,4.2003,6.4609,6.3134,3.0682,7.1666,5.4077,3.6121,8.3112,18.899,9.444,5.4539,9.477,9.869,10.687,12.788,8.3332,12.728,9.022,11.623,10.562,11.823,13.512,9.1787,13.681,16.165,13.357,13.035,8.2198,1.2693,-1.5747,-5.9406,-4.1905,-2.6833,-1.4815,0.23741,2.8767,-2.716,-0.84149
1.5816,-0.15341,-1.2866,1.7563,-6.8253,1.4073,-4.24,-5.1424,-1.2756,-2.0426,-0.22094,1.0356,3.0976,0.27154,0.034111,7.4315,4.0352,7.1115,12.789,11.403,14.566,8.7695,5.5831,10.884,9.357,12.264,12.869,13.272,11.178,12.764,16.254,20.104,15.141,10.086,16.279,12.985,11.117,10.774,6.9703,4.6044,7.4073,2.1101,2.6106,-0.63158,-0.79561,-2.3861,2.3097,-1.5204,0.79264,0.97576
-0.61066,-3.5307,-1.1842,-0.30424,0.53319,-6.8712,-3.6184,3.4991,-1.0976,4.2088,2.8748,5.815,-0.26754,1.073,2.3526,3.1497,5.7244,6.2308,10.658,12.226,15.376,9.4014,4.4906,5.8991,6.2536,13.197,13.701,11.85,10.535,13.661,16.865,13.022,18.774,9.3295,10.839,13.714,6.8473,15.62,3.0521,7.9159,0.91778,4.327,-0.66938,-2.4789,-1.5864,-2.745,-0.63011,-2.5494,-2.7006,-0.56259
-0.81543,0.45319,-2.4712,-0.70204,-0.61653,-1.1138,2.1082,-5.8279,3.1559,-1.3072,-1.3967,-2.6888,-0.22497,8.0062,-3.2642,4.9394,4.8249,-1.0675,2.1699,5.1453,11.555,10.441,3.1468,6.8444,10.594,8.6448,6.2539,10.291,11.91,16.348,8.3475,13.27,9.869,16.65,16.197,11.692,15.594,14.105,7.7897,8.8084,7.575,1.2003,-1.6899,1.6837,0.99595,3.037,0.63815,-1.705,-0.11782,0.31044
-3.916,0.072276,-1.9406,-0.97983,-2.8044,0.98824,1.6293,-2.9156,2.3673,0.61686,0.20108,2.1097,-0.73176,2.9031,3.3978,4.0991,7.7016,6.3835,8.7016,9.7747,9.0649,9.9552,14.129,7.8686,10.538,12.952,7.8026,12.226,13.843,12.853,15.771,15.271,8.3046,22.734,12.671,11.915,11.459,9.6899,1.4572,4.0708,-0.022036,0.72695,0.66934,-0.67194,0.31705,-5.589,-0.3369,2.538,1.8378,-1.6063
0.88475,1.3714,-0.78277,-3.0683,-3.8367,-3.1402,-2.7263,-1.8261,3.6462,-4.7868,-3.4705,1.8936,4.1057,7.2367,5.3248,6.2785,3.8264,3.4194,5.7383,3.6411,8.9897,11.199,13.217,13.44,8.8018,14.458,7.2881,4.8528,9.4367,12.74,19.507,14.608,12.441,17.287,8.8462,9.4033,7.2704,7.5475,3.4719,2.2605,-2.2892,-2.3119,0.35007,-1.5508,-0.87892,0.62787,-1.4962,-1.3556,-4.1765,-1.149
-0.72185,-0.08222,-4.2121,-2.0209,-0.99121,2.0433,-1.9376,-1.9597,-0.0073574,-3.9141,7.56,3.3666,-5.8169,1.3747,-0.95488,3.7475,6.8635,6.9504,9.9071,6.018,5.2029,10.176,8.5776,10.359,10.801,12.093,5.3424,13.487,10.44,15.232,17.645,13.21,13.457,12.72,11.767,11.579,11.389,8.3578,2.0205,0.53062,-1.0932,1.7567,-4.9428,-1.2745,-4.8554,-0.88552,-3.1762,-2.585,-1.7226,-1.3538
1.2268,-1.7237,-0.79745,-6.2441,0.52695,-3.6584,-0.6169,-4.2008,-3.8257,-6.0125,-0.6947,-3.7039,1.0238,4.6319,5.4855,2.7794,0.23521,5.6697,4.7468,3.4873,2.8059,6.8947,7.3504,5.5446,8.2147,10.146,9.4363,7.8044,8.6521,7.317,8.509,11.337,5.8275,11.011,4.553,11.873,8.007,5.6301,1.5226,2.8536,-4.1659,1.9743,-2.8819,-2.96,-5.4297,1.28,-3.0286,1.157,-0.4602,-0.89947
3.2194,-3.3952,-4.4096,-2.5064,-3.603,-5.2198,-2.5835,1.16,-5.1376,-4.211,-0.30204,1.3141,-1.763,-2.1897,3.3717,-1.3409,1.4866,0.40328,0.90861,8.3769,3.1203,8.9904,10.54,5.9255,10.669,8.535,6.0392,9.2414,10.494,7.3721,10.535,2.6282,9.8499,8.6033,10.82,3.5394,3.622,7.0352,4.6932,-2.2595,1.5754,-4.5505,1.509,0.59301,-0.9369,-0.37873,-4.4327,-4.938,-1.5641,0.84145
-0.48002,2.4279,-0.44405,-4.0921,-2.4852,-2.4092,0.73026,-4.2734,-0.98424,1.5743,-0.19011,-0.72405,-3.9292,-2.0466,-0.40259,2.0235,2.4011,1.3596,0.9031,6.189,1.2268,4.9945,2.0939,7.6763,4.0972,5.3104,5.7446,8.5684,6.2429,5.9013,9.247,9.6253,3.4022,9.5427,11.744,8.593,6.3325,-1.4312,-1.4536,0.73319,-2.2074,-2.0052,1.2381,-0.44809,1.1431,-0.47965,-1.1086,-3.7967,-0.86571,-1.7582
-4.6925,-1.9787,-1.8874,-3.0352,2.797,0.34787,-7.7967,-0.58791,1.4385,-5.0448,4.8576,-0.89286,1.4205,-2.9692,0.60916,-0.92626,-4.8209,0.80732,-3.6598,2.2059,-1.5897,5.171,5.7064,4.287,5.6701,7.6921,1.4917,1.0719,6.5365,4.4319,6.3978,7.9824,2.1556,4.3703,8.5956,4.8319,5.4778,2.7016,-0.52589,-1.3512,-3.1057,-1.0562,-2.0697,-2.8712,-3.1974,-4.8841,-0.72883,-3.7461,-0.97286,-0.76883
-3.4573,-1.4631,-1.407,-1.3997,-0.8558,-1.1736,-4.2466,2.92,-4.3186,-3.9123,-0.14644,3.6209,-7.356,-5.731,1.5284,2.0954,1.5985,2.3504,4.1185,0.64989,2.3732,-0.59158,0.15448,1.1545,2.873,-0.051761,1.5548,4.3314,1.6007,3.5725,6.1167,1.0271,2.4033,-0.38717,2.7614,2.324,2.6866,2.2884,0.4631,-7.6679,0.39851,2.1101,-1.3138,-1.6518,-2.0187,-0.26644,-1.4037,0.30604,-2.4554,-1.2844
-4.527,1.7108,-4.4602,-4.793,-1.4217,-0.27782,-2.7435,-1.6184,-2.0176,-5.3263,-1.2349,-2.3941,-5.4419,-0.11378,0.32695,-5.8019,-4.8217,-5.3149,0.72659,6.0488,1.5244,0.29613,0.87998,-1.2749,-3.4184,2.0051,0.075211,3.844,3.3042,2.5075,5.2701,-0.44699,-0.65029,2.4947,-3.5523,-4.523,-2.945,0.23815,2.7398,-2.4551,1.2565,-2.7505,-1.3776,0.83044,-1.4044,0.10677,-2.0918,-2.4833,-1.7464,1.5156
-1.8984,0.18714,-4.1934,-0.29029,-0.96699,-2.2074,-2.8008,-2.3105,-1.9747,3.2385,-8.1336,0.04989,5.6719,3.2708,4.2337,-3.5879,-3.2455,2.0007,2.5093,-1.6547,-1.1567,-0.43231,-0.79268,-1.1905,-0.74681,2.8055,-1.2918,2.8932,-4.2844,-1.1508,-0.62167,1.1816,-4.763,0.78237,-1.5699,-0.75525,0.29796,1.571,-3.1806,0.44732,2.0756,0.055762,-0.11598,-2.1325,-3.5226,-2.3626,-2.5582,-2.0958,-2.7435,-0.36149
0.72182,0.47448,-0.90571,1.684,-3.7571,-2.7824,-4.2547,-3.502,-3.2932,0.32292,-1.5633,-0.64662,-0.83268,-1.0426,-5.5167,-1.9428,-0.18607,0.77723,3.4224,3.1145,-1.5571,1.9637,4.5618,1.0587,-5.4947,-2.9813,-1.9395,-0.43892,1.5339,-2.7868,-0.073779,-4.2859,0.60328,-0.61213,-4.2466,-1.7692,-1.5886,-3.1729,-3.1941,-3.8198,0.5031,0.96218,-1.6496,-1.9986,-3.7167,0.012459,-5.3365,2.3743,-1.1035,-3.5846
0.64365,-3.6114,-0.79928,0.92732,0.44585,0.79081,-2.2668,-1.8301,-4.5204,0.2976,-1.5208,0.13466,-1.3347,-1.8855,-2.7659,-1.3597,-0.7824,-1.0976,1.0976,3.2381,0.87815,-3.1967,-1.0272,0.088055,2.4029,3.4539,4.6657,-0.56075,-0.81213,0.50567,-2.6888,-6.7314,-1.8341,-2.869,-4.0352,1.9783,-0.55378,-3.3182,1.811,2.0132,0.21283,-3.6617,-4.8921,-1.3318,4.0495,-1.2716,-3.0587,-0.82094,-2.8741,-3.2422
0.24989,-3.269,0.27374,-0.73323,-2.4756,-4.5703,-0.45396,-3.7233,0.92182,-1.0947,-1.2822,-7.2609,2.7284,-3.476,-1.2397,-1.9685,1.6862,4.0389,-1.1527,-3.3141,-3.6356,-2.0639,-2.5149,0.015762,-3.4899,-2.6019,-3.8613,-3.2976,0.068606,-3.236,-3.8033,2.7288,-4.1795,-6.0107,-5.3274,-3.3787,-0.66974,-2.131,1.3042,-1.1061,-2.243,-0.72993,-2.2202,-3.4653,-1.9879,-2.6419,-0.75451,-1.6422,-6.3376,-0.47525
-0.15818,-2.5986,-1.6888,-1.5986,-0.44736,-2.9116,2.8914,-2.5593,-0.035247,-3.7563,-0.36002,-3.153,-0.93947,-1.9545,-4.3252,-1.96,-0.98791,-1.7299,0.83191,-4.3075,-0.47341,0.39631,1.1468,-3.011,-1.1288,-3.0308,1.2774,1.4301,-4.265,1.3226,0.83521,-2.3167,1.0598,0.91264,1.7002,-2.7776,-1.4609,-2.5244,-1.4624,-3.7387,0.40255,-2.5916,-4.9809,-2.6727,1.8293,-2.5641,-2.6257,-0.56332,-0.39635,1.0745
-1.873,-1.8294,-1.8496,-0.89983,-2.2668,-4.4063,-2.5773,0.050257,-1.5075,-1.1714,-2.1747,-2.1406,-2.2213,-2.1351,-0.218,-2.527,-2.5292,-0.6158,-1.7545,-1.4499,-2.0253,-2.7497,-0.418,-1.3292,0.10457,0.28512,-3.6136,-3.4169,1.56,-2.338,-3.2969,1.3926,-2.3681,-2.8338,-1.7373,-3.9703,-0.79965,-0.67708,0.5798,-1.4958,-1.2885,-0.46534,-0.75415,-0.66864,-1.5696,-0.83928,-2.8763,-0.30717,-0.33139,-3.1897
2.1391,-3.6099,-3.4943,-3.5134,-2.6114,-1.6253,-2.9406,-0.56772,-3.0855,-1.4929,0.28952,-1.9956,-4.513,0.66273,-3.5872,-1.1391,-1.4404,-3.3152,0.0036518,-2.2397,-1.1358,-0.74204,-1.3178,-2.0228,-2.596,-1.033,-2.8019,-2.1586,2.5453,-2.9831,-5.5296,-1.1252,-2.4356,-1.4151,-1.3395,-2.0404,-0.14571,-1.1292,-1.4786,-1.4514,-3.1952,-0.2569,-0.64185,-0.96442,-2.8055,-1.3857,-0.29727,-2.2063,-0.90681,0.60218
-1.3688,-0.83268,-0.15708,-5.0778,1.2293,-0.32589,-3.2793,0.04989,-4.5703,-0.46314,0.57796,-2.1989,-0.88552,-4.2074,-2.8334,-1.6499,-0.81616,-0.65506,-4.1508,-3.0297,-1.8591,-1.3842,-3.3347,1.975,-2.9989,-2.9919,-3.0896,-3.9567,-0.28185,-2.313,0.15044,-2.8063,-1.2125,1.1446,-1.0132,-1.0349,-2.9519,0.069707,-2.4587,-3.2008,-1.8162,-3.1376,-0.12516,-3.3486,-1.5347,-4.8518,-1.7611,-0.0036876,-3.4863,0.59741
-3.7376,-3.269,-4.1057,2.3541,-3.5798,3.1148,-2.934,-0.81066,0.59191,2.2965,-0.96222,3.1802,1.5156,-3.2778,-4.4797,-4.4173,-4.2786,-4.7486,-5.2209,-2.0752,-3.7883,1.4785,0.47191,-4.7765,-5.4275,-0.32699,-0.80405,1.2018,-2.5475,-6.6837,-0.66938,-4.7244,3.6187,0.34714,1.4433,-2.2609,2.8759,-1.1446,0.30971,0.75998,-2.1079,-4.2782,-2.0349,2.6422,-1.0661,0.88732,-2.1384,-3.0132,1.6466,-1.3303
